,Hate_IDs,Counter_IDs,hate_users,creation_date
984,976274221818109952,978994906365652992,-,-
985,976274221818109952,979035767640133632,-,-
986,866850289894248448,867178588151451648,-,-
987,976274221818109952,978975343855001600,-,-
988,976274221818109952,978963074928570368,-,-
989,976274221818109952,977716119548162048,-,-
990,976274221818109952,977996529041485824,-,-
991,959685036311064576,976644400632614912,@gregorysaIcido,2018-02-03 07:08:37
992,976274221818109952,978959079023501312,-,-
993,922500266087403520,922571548023603200,-,-
994,866850289894248448,867152312606892032,-,-
995,976274221818109952,979017577237229568,-,-
996,976274221818109952,978977865462091776,-,-
997,976274221818109952,979121265691815936,-,-
998,976274221818109952,978838872913309696,-,-
999,866850289894248448,867123139993509888,-,-
1000,976274221818109952,978834832414388224,-,-
1001,976274221818109952,978851526616797184,-,-
1002,866850289894248448,867444257631633408,-,-
1003,976274221818109952,978852443533594624,-,-
1004,976274221818109952,978204646476013568,-,-
1005,976274221818109952,979079287209947136,-,-
1006,976274221818109952,977732745496551424,-,-
1007,976274221818109952,978332272221933568,-,-
1008,956279469362307072,956279942488182784,@sylvie_benard,2018-01-24 21:36:06
1009,866850289894248448,867133430001172480,-,-
1010,491443291607801856,491444055394377728,-,-
1011,796212552350961664,796213550494707712,-,-
1012,976274221818109952,978762743892332544,-,-
1013,976274221818109952,978869357626429440,-,-
1014,976274221818109952,977869488317087744,-,-
1015,976274221818109952,978861645232529408,-,-
1016,979017665925779456,979018313589080064,-,-
1017,866850289894248448,867180721491898368,-,-
1018,979017665925779456,979018444073975808,-,-
1019,976274221818109952,977560780769030144,-,-
1020,959685036311064576,978971881490472960,@gregorysaIcido,2018-02-03 07:08:37
1021,979017665925779456,979018527469268992,-,-
1022,976274221818109952,978787721186545664,-,-
1023,992396759782445056,992398528704991232,@SneakySn1per02,2018-05-04 13:33:20
1024,979017665925779456,979018636458250240,-,-
1025,979017665925779456,979018928990105600,-,-
1026,866850289894248448,867212944089722880,-,-
1027,866850289894248448,867325595717439488,-,-
1028,924519698716348416,924541452247617536,-,-
1029,976274221818109952,978918410141790208,-,-
1030,866850289894248448,867133219879219200,-,-
1031,355044690699104256,355284123268546560,@chester_cheeto,2013-07-10 19:23:45
1032,945251788126674944,947632232398753792,-,-
1033,912288412870303744,912588974006210560,@kaream74,2017-09-25 12:11:21
1034,979017665925779456,979029157727408128,-,-
1035,976274221818109952,979293694627999744,-,-
1036,599625110165790720,603970278729846784,@IsibayaOverHoes,2015-05-16 17:19:01
1037,979017665925779456,979032518388256768,-,-
1038,866850289894248448,867093773653880832,-,-
1039,979017665925779456,979032610109317120,-,-
1040,815522964867141632,815524712486838272,-,-
1041,705323597221466112,705347565970190336,@munayev,2016-03-03 09:27:04
1042,915724481838161920,915724675031851008,-,-
1043,930596228307578880,930610064259473408,-,-
1044,866850289894248448,867098455268884480,-,-
1045,979017665925779456,979112152718962688,-,-
1046,702859165232926720,702861770885623808,@dtaylor5633,2016-02-25 14:14:18
1047,863088864017006592,863131945529622528,-,-
1048,976274221818109952,979190018911756288,-,-
1049,969472883809546240,969473148201684992,-,-
1050,969472883809546240,969753931902365696,-,-
1051,768383367456890880,768391640205582336,-,-
1052,866850289894248448,867252760013615104,-,-
1053,979017665925779456,979116110451740672,-,-
1054,763895758483394560,763896631620046848,-,-
1055,945251788126674944,945471690930315264,-,-
1056,866850289894248448,867133026509238272,-,-
1057,536208083182432256,536209597661708288,-,-
1058,976274221818109952,978983351200763904,-,-
1059,866850289894248448,867127593664995328,-,-
1060,866850289894248448,867144578222235648,-,-
1061,976274221818109952,978994560390107136,-,-
1062,976274221818109952,979071463268511744,-,-
1063,976274221818109952,979096510452428800,-,-
1064,866850289894248448,867099007709052928,-,-
1065,903758136359649280,903766632123834368,@RESlGN,2017-09-01 23:15:05
1066,976274221818109952,978927982164283392,-,-
1067,826859491148787712,826869446019055616,@hellodennisa_,2017-02-01 18:27:19
1068,778439101724758016,778443444083568640,-,-
1069,747943410242306048,747957664613793792,-,-
1070,843567559731560448,843569069836161024,-,-
1071,287628699724038144,287634082081427456,@vnllmds,2013-01-05 18:36:40
1072,970308877739700224,971143450811944960,-,-
1073,599625110165790720,603970318865137664,@IsibayaOverHoes,2015-05-16 17:19:01
1074,866850289894248448,867168143164231680,-,-
1075,896039759864365056,896041145381376000,@ModPma,2017-08-11 16:05:01
1076,866918272385601536,867056804869623808,@jayyonce_xo,2017-05-23 07:26:37
1077,439501403850289152,439502431819665408,-,-
1078,871159962105372672,871375536861458432,@DiagonalDoug,2017-06-04 00:21:34
1079,866918272385601536,866933786767794176,@jayyonce_xo,2017-05-23 07:26:37
1080,945251788126674944,945413460720005120,-,-
1081,850158567000862720,850158864058023936,-,-
1082,676525783138050048,676525985559240704,@sblock_hitta,2015-12-14 22:14:50
1083,866918272385601536,867026955966787584,@jayyonce_xo,2017-05-23 07:26:37
1084,976274221818109952,979011594108547072,-,-
1085,424950449452511232,425009215376478208,-,-
1086,825240741173719040,825243253444268032,-,-
1087,945251788126674944,945328234463449088,-,-
1088,865687131141718016,865881536289230848,-,-
1089,914227082091225088,914228047531925504,@KromBear,2017-09-30 20:34:56
1090,398387729807212544,398447913749467136,@StiloTheTariana,2013-11-07 09:53:31
1091,985125013216022528,985133734570659840,@yusefrbx,2018-04-14 11:58:00
1092,912288412870303744,912351153991667712,@kaream74,2017-09-25 12:11:21
1093,871739288630820864,871829482398724096,-,-
1094,979017665925779456,979019874008694784,-,-
1095,866918272385601536,866945483784282112,@jayyonce_xo,2017-05-23 07:26:37
1096,321005650358456320,321018760825806848,@__wsl,2013-04-07 21:04:45
1097,866850289894248448,867468179643215872,-,-
1098,842248306382237696,842249477507313664,-,-
1099,865687131141718016,865988470912671744,-,-
1100,918263891838357504,918395761150214144,-,-
1101,902157533258948608,904372699962761216,@MikeMcLeen,2017-08-28 13:14:51
1102,748263633088458752,748264089063874560,-,-
1103,826859491148787712,826984396003565568,@hellodennisa_,2017-02-01 18:27:19
1104,825544165534683136,825859294448848896,-,-
1105,421645078243729408,421653192930099200,@brandleymatthew,2014-01-10 14:09:55
1106,336091339815010304,336094527368605696,@Ryan_Greenslade,2013-05-19 12:09:54
1107,976274221818109952,979271620287254528,-,-
1108,557611953603227648,557615598298214400,-,-
1109,857728348767883264,857734574683508736,@JackRabbitSlm,2017-04-27 22:49:08
1110,553773863608143872,553778239915958272,-,-
1111,945251788126674944,945751613943287808,-,-
1112,911114974210269184,911163829706358784,@SoFuckingKewl,2017-09-22 06:28:32
1113,976274221818109952,980215704002719744,-,-
1114,396441698424745984,396449471930056704,-,-
1115,866850289894248448,867087425729908736,-,-
1116,421645078243729408,421700993353408512,@brandleymatthew,2014-01-10 14:09:55
1117,866850289894248448,867179466312822784,-,-
1118,825526210922942464,825535102289539072,-,-
1119,230252856731660288,232874761930293248,-,-
1120,614704531088216064,614740215001935872,@RecklessCS,2015-06-27 07:59:15
1121,230252856731660288,322971881768636416,-,-
1122,979017665925779456,979020051855630336,-,-
1123,871739288630820864,871742067663417344,-,-
1124,826440167909109760,826444614198505472,-,-
1125,553973412247240704,553982790858182656,-,-
1126,976274221818109952,977620613622894592,-,-
1127,976274221818109952,978828013600112640,-,-
1128,976274221818109952,978989358228193280,-,-
1129,976274221818109952,979227721371860992,-,-
1130,866850289894248448,867381358829678592,-,-
1131,976274221818109952,978820122537230336,-,-
1132,976274221818109952,979069153423147008,-,-
1133,984431141418684416,984649108437848064,-,-
1134,976274221818109952,977974704320466944,-,-
1135,621016472555515904,621330882083864576,-,-
1136,976274221818109952,978976054017654784,-,-
1137,393732922534268928,393734340741316608,@anyaigo,2013-10-25 13:36:58
1138,393732922534268928,393733825563344896,@anyaigo,2013-10-25 13:36:58
1139,553773863608143872,553784524975640576,-,-
1140,866850289894248448,867180417434222592,-,-
1141,866918272385601536,867018786104369152,@jayyonce_xo,2017-05-23 07:26:37
1142,812156912015986688,812160373650554880,-,-
1143,493285171899027456,493289766381551616,-,-
1144,874856854953893888,874858173764653056,-,-
1145,865687131141718016,865885274332639232,-,-
1146,350106074721959936,350106288979574784,@AyuTantia,2013-06-27 04:19:27
1147,488607654760042496,488675421383168000,-,-
1148,421645078243729408,421661745560977408,@brandleymatthew,2014-01-10 14:09:55
1149,922436576709197824,922478673919344640,-,-
1150,912288412870303744,912447259513679872,@kaream74,2017-09-25 12:11:21
1151,866850289894248448,867352647669624832,-,-
1152,359444728485801984,359448228078432256,@colebartl,2013-07-22 22:47:56
1153,338784263132549120,338784903200133120,-,-
1154,819428592778178560,819723885281091584,-,-
1155,826859491148787712,826988743118589952,@hellodennisa_,2017-02-01 18:27:19
1156,557611953603227648,557612667721244672,-,-
1157,557611953603227648,557613137990799360,-,-
1158,362789105874124800,362789424523780096,-,-
1159,562249668944351232,562274128234053632,@Alan_Lehane,2015-02-02 14:02:21
1160,925770486935642112,925797281986744320,-,-
1161,819338539104108544,819343808185806848,-,-
1162,814349698077179904,814361674887012352,-,-
1163,796186960872308736,796205126008508416,-,-
1164,897307224351092736,897310998146699264,-,-
1165,605963552151740416,605964188956151808,@Mocnzy,2015-06-03 05:05:43
1166,959685036311064576,960057038255538176,@gregorysaIcido,2018-02-03 07:08:37
1167,618650703687389184,618670500940660736,-,-
1168,678729928964218880,678784653134835712,-,-
1169,618650703687389184,618651381759545344,-,-
1170,866850289894248448,867162403422609408,-,-
1171,471017086337044480,471022171939028992,@ShailenyWoodley,2014-05-26 19:56:39
1172,501822325621538816,501823043019481088,-,-
1173,518392937517174784,518393245400051712,@Ch1buzo,2014-10-04 13:31:22
1174,513473233287655424,513473444907073536,-,-
1175,443161668206731264,443162814661009408,@fuckdaworld_k,2014-03-10 23:09:09
1176,480036445391159296,480036829639761920,-,-
1177,738983185413853184,739150779605385216,@Thunderwood85,2016-06-04 06:38:15
1178,487091276819759104,487096260856270848,@Young_Moe93,2014-07-10 04:29:44
1179,892957502802993152,892957837764292608,@killyourselfkay,2017-08-03 03:57:13
1180,745844178383405056,745970842476118016,@jake_gerrard,2016-06-23 05:01:23
1181,634468455719153664,634468852668100608,-,-
1182,771149596903047168,771150554013761536,-,-
1183,350508477514387456,350508925109538816,@Vimalexander,2013-06-28 06:58:27
1184,976274221818109952,979373639308120064,-,-
1185,725512050311471104,725512618463502336,-,-
1186,659364770387206144,659365114215137280,@ahnaokarla,2015-10-28 13:43:06
1187,570454057023721472,570460376044871680,-,-
1188,662070972447633408,662071055943643136,-,-
1189,892420261689032704,892420529503821824,-,-
1190,634250198676566016,634284969431400448,-,-
1191,866850289894248448,867105814040936448,-,-
1192,573156618294063104,573156781402288128,-,-
1193,571867413639258112,571875708617822208,-,-
1194,911114974210269184,911115077042016256,@SoFuckingKewl,2017-09-22 06:28:32
1195,566677934765645824,646066318303723520,@r9k_txt,2015-02-14 19:18:42
1196,866850289894248448,867203476673011712,-,-
1197,954856836406173696,954871140538699776,-,-
1198,615258527603494912,615258622856032256,@mistachrish,2015-06-28 20:40:38
1199,396441698424745984,396448995863953408,-,-
1200,396441698424745984,396446469433344000,-,-
1201,979017665925779456,979020451853762560,-,-
1202,396441698424745984,396451314961756160,-,-
1203,976274221818109952,979014043942998016,-,-
1204,539659611197173760,539667609600663552,@wyclero,2014-12-02 05:57:32
1205,812156912015986688,812158431650050048,-,-
1206,522426597828493312,522426685351002112,-,-
1207,488027653367029760,488033278948282368,@A_h_s_a_n00,2014-07-12 18:30:34
1208,553773863608143872,553820926572494848,-,-
1209,984434320596226048,984493949996978176,-,-
1210,463298429813538816,463299814893965312,@YesYoureRacist,2014-05-05 12:45:27
1211,976274221818109952,978856234051829760,-,-
1212,948508171886149632,948514962028285952,@ijahangirimam,2018-01-03 10:55:45
1213,866850289894248448,867526908736667648,-,-
1214,979017665925779456,979216544587755520,-,-
1215,589188879866986496,589189079683698688,-,-
1216,572730149281636352,572730301371187200,@scigpade80,2015-03-03 12:08:03
1217,629514419060482048,629517199905030144,@Starboy614,2015-08-07 04:48:27
1218,552552627419226112,637158623588782080,@5SOS_UPDATES_NL,2015-01-06 19:49:46
1219,637782027559927808,637783046574485504,@prncelli,2015-08-30 00:20:59
1220,614540329165955072,614899422821007360,@DougyCline,2015-06-26 21:06:46
1221,748098301640216576,748165664569864192,@Varalsizh,2016-06-29 10:18:28
1222,614540329165955072,614556869433102336,@DougyCline,2015-06-26 21:06:46
1223,663421171594055680,663424763252092928,-,-
1224,629514419060482048,629639961743114240,@Starboy614,2015-08-07 04:48:27
1225,687088899043147776,687090332052275200,-,-
1226,874856854953893888,874857913688436736,-,-
1227,420260208842375168,420668831770873856,@_Jayahh,2014-01-06 18:26:56
1228,718508514826711040,718509299354439680,-,-
1229,961538717910478848,961827739144568832,-,-
1230,561294493669142528,561296253150310400,-,-
1231,934300437834018816,935394253970268160,@callmebex__,2017-11-25 05:59:17
1232,1013414171684364288,1013677278415507456,-,-
1233,1026429390933184512,1026436737655037952,@demisuzerain,2018-08-06 11:26:51
1234,1029214827523100672,1029233297644290048,-,-
1235,1029214827523100672,1029249878982123520,-,-
1236,1028483726932500480,1028484650816204800,-,-
1237,1008924889078591488,1008946255886626816,-,-
1238,1008924889078591488,1008925054846095360,-,-
1239,1021064735242870784,1021160268766859264,@war_echo,2018-07-22 16:09:38
1240,1005875903673655296,1005950810092519424,@dasexpress,2018-06-10 18:14:38
1241,1024665707047342080,1024675500428615680,@joseph7pham,2018-08-01 14:38:36
1242,1024665707047342080,1024678512094048256,@joseph7pham,2018-08-01 14:38:36
1243,1026476946081964032,1026729893122465792,-,-
1244,1026476946081964032,1026948539639902208,-,-
1245,1007137100834074624,1009992011737391104,@AVISHEKBASU3,2018-06-14 05:46:11
1246,1007137100834074624,1007137724153786368,@AVISHEKBASU3,2018-06-14 05:46:11
1247,1030473649097199616,1030476379652018176,-,-
1248,1030473649097199616,1030475476639395840,-,-
1249,1006637786924048384,1006638194039967744,@Jasminelennard,2018-06-12 20:42:05
1250,1012313867265945600,1012314688707813376,@ChristianStudez,2018-06-28 12:36:48
1251,1021492054843645952,1021831744624967680,@wwjhandley,2018-07-23 20:27:38
1252,1021367165038055424,1021389385734946816,@jake_fursman,2018-07-23 12:11:22
1253,1025116964832722944,1025130562674155520,@amazingatheist,2018-08-02 20:31:44
1254,1025116964832722944,1025118589769207808,@amazingatheist,2018-08-02 20:31:44
1255,1019158960140668928,1020799676898074624,-,-
1256,1019158960140668928,1019516809463062528,-,-
1257,1019158960140668928,1019191746700480512,-,-
1258,1018924816093638656,1018925103990657024,-,-
1259,1008903687043993600,1008920299545419776,@VoreUndertale,2018-06-19 02:45:58
1260,1021563497233231872,1021564052441653248,@strwbrrysugar,2018-07-24 01:11:32
1261,1025347094532513792,1025348133734236160,@FAPGC_,2018-08-03 11:46:12
1262,1025347094532513792,1025347539787280384,@FAPGC_,2018-08-03 11:46:12
1263,1025347094532513792,1025347370047954944,@FAPGC_,2018-08-03 11:46:12
1264,1025347094532513792,1025348274834874368,@FAPGC_,2018-08-03 11:46:12
1265,1030370979363672064,1030372838539186176,-,-
1266,1030370979363672064,1030371112188878848,-,-
1267,1024320023291154432,1024322368418865152,@reallhartman,2018-07-31 15:44:59
1268,1022364939195953152,1022365347876229120,-,-
1269,1011173825940246528,1011188652175773696,-,-
1270,1011173825940246528,1011174816165003264,-,-
1271,1011173825940246528,1011371871818993664,-,-
1272,1011173825940246528,1011268085494398976,-,-
1273,1011173825940246528,1011197192118431744,-,-
1274,1011173825940246528,1011428796493385728,-,-
1275,1002784176347570176,1002785047399690240,-,-
1276,1002784176347570176,1002784462944403456,-,-
1277,1002784176347570176,1002784399258079232,-,-
1278,1012499748404723712,1012501034055454720,@voidparadise,2018-06-29 00:55:26
1279,1012499748404723712,1012500154530877440,@voidparadise,2018-06-29 00:55:26
1280,1018590857975525376,1018590972748402688,-,-
1281,1018590575774269440,1018590778355077120,@abudalt1,2018-07-15 20:18:12
1282,1026463957211643904,1026464753118584832,@peachstarfruit,2018-08-06 13:44:12
1283,1007856104552853504,1007856812102598656,-,-
1284,1024843983522955264,1029760425586503680,@LouisXVIIIIIII,2018-08-02 02:27:01
1285,1009075395625439232,1011251987340505088,@David28Tea,2018-06-19 14:08:16
1286,1018538343863373824,1018538526399500288,-,-
1287,1018530095907115008,1018761460342841344,-,-
1288,1027943337016414208,1027945462760914944,-,-
1289,1027943337016414208,1027944742615691264,-,-
